seat_allotment,Phase,constituency_no,constituency_name,district,candidate,party,Votes
SP,3.00,161.00,Sandila,Hardoi,SHUBHAM,Independent,528.00
SP,3.00,161.00,Sandila,Hardoi,JAGANNATH,Independent,514.00
SP,3.00,161.00,Sandila,Hardoi,PANKAJ PANDEY,others,356.00
SP,3.00,161.00,Sandila,Hardoi,RAMESH,others,337.00
SP,3.00,161.00,Sandila,Hardoi,MUJAMMIL,Independent,297.00
SP,3.00,162.00,Bangarmau,Unnao,KULDEEP SINGH SENGAR,BJP+,87657.00
SP,3.00,162.00,Bangarmau,Unnao,BADALOO KHAN,SP,59330.00
SP,3.00,162.00,Bangarmau,Unnao,MOHD IRASHAD KHAN,BSP,44730.00
SP,3.00,162.00,Bangarmau,Unnao,None of the Above,None of the Above,1873.00
SP,3.00,162.00,Bangarmau,Unnao,SUNDAR LAL,Independent,1504.00
SP,3.00,162.00,Bangarmau,Unnao,SHREE KANT VERMA,RLD,1281.00
SP,3.00,162.00,Bangarmau,Unnao,MANOJ KUMAR,Independent,1114.00
SP,3.00,162.00,Bangarmau,Unnao,YADUNANDAN PRASAD,Independent,1079.00
SP,3.00,162.00,Bangarmau,Unnao,SHAILENDRA KUMAR ALIAS SHAILENDRA SINGH,others,967.00
SP,3.00,162.00,Bangarmau,Unnao,KAUSHALENDRA SINGH,others,445.00
SP,3.00,162.00,Bangarmau,Unnao,MANISH KUMAR,Independent,394.00
SP,3.00,162.00,Bangarmau,Unnao,FAIZ UR REHMAN,Independent,388.00
SP,3.00,162.00,Bangarmau,Unnao,RAJESH KUMAR,others,355.00
SP,3.00,162.00,Bangarmau,Unnao,RAJENDRA KUMAR,others,353.00
SP,3.00,162.00,Bangarmau,Unnao,GULISTAN KHAN,others,303.00
SP,3.00,162.00,Bangarmau,Unnao,BABU RAM,others,291.00
SP,3.00,163.00,Safipur (SC),Unnao,BAMBA LAL,BJP+,84068.00
SP,3.00,163.00,Safipur (SC),Unnao,RAM BARAN,BSP,56832.00
SP,3.00,163.00,Safipur (SC),Unnao,SUDHIR KUMAR,SP,48506.00
SP,3.00,163.00,Safipur (SC),Unnao,BABLU RAWAT,RLD,2056.00
SP,3.00,163.00,Safipur (SC),Unnao,None of the Above,None of the Above,1820.00
SP,3.00,163.00,Safipur (SC),Unnao,SWARIT CHAUDHARY,Independent,1165.00
SP,3.00,163.00,Safipur (SC),Unnao,SAMAR PRABHAKAR,others,990.00
SP,3.00,163.00,Safipur (SC),Unnao,SURESH,Independent,946.00
SP,3.00,163.00,Safipur (SC),Unnao,SURESH,Independent,842.00
INC,3.00,164.00,Mohan (SC),Unnao,BRIJESH KUMAR,BJP+,104884.00
INC,3.00,164.00,Mohan (SC),Unnao,RADHE LAL RAWAT S/O MUNNU,BSP,50789.00
INC,3.00,164.00,Mohan (SC),Unnao,BHAGWAN DAS KATHERIA,INC,34465.00
INC,3.00,164.00,Mohan (SC),Unnao,SUNIL KUMAR,others,3316.00
INC,3.00,164.00,Mohan (SC),Unnao,VINAY CHAUDHARY,Independent,3125.00
INC,3.00,164.00,Mohan (SC),Unnao,None of the Above,None of the Above,2235.00
INC,3.00,164.00,Mohan (SC),Unnao,RADHEY LAL PASWAN,others,1589.00
INC,3.00,164.00,Mohan (SC),Unnao,SHATROHAN LAL RAWAT,RLD,1285.00
INC,3.00,164.00,Mohan (SC),Unnao,VINOD,Independent,850.00
SP,3.00,165.00,Unnao,Unnao,PANKAJ GUPTA,BJP+,119669.00
SP,3.00,165.00,Unnao,Unnao,MANISHA DEEPAK,SP,73597.00
SP,3.00,165.00,Unnao,Unnao,PANKAJ TRIPATHI,BSP,26739.00
SP,3.00,165.00,Unnao,Unnao,SURESH KUMAR PAL,Independent,4888.00
SP,3.00,165.00,Unnao,Unnao,None of the Above,None of the Above,1843.00
SP,3.00,165.00,Unnao,Unnao,MUNNILAL,Independent,1082.00
SP,3.00,165.00,Unnao,Unnao,NEERAJ,others,761.00
SP,3.00,165.00,Unnao,Unnao,RAM PRASAD,others,662.00
SP,3.00,165.00,Unnao,Unnao,BIMLESH,Independent,568.00
SP,3.00,165.00,Unnao,Unnao,MOHAMMAD AHAMAD,others,411.00
SP,3.00,165.00,Unnao,Unnao,SHYAMAL SINGH,others,326.00
SP,3.00,165.00,Unnao,Unnao,ASHUTOSH,Independent,314.00
SP,3.00,165.00,Unnao,Unnao,PADMA DEVI,Independent,308.00
SP,3.00,165.00,Unnao,Unnao,BALKRISHNA,others,289.00
INC,3.00,166.00,Bhagwantnagar,Unnao,HRIDAY NARAYAN DIKSHIT,BJP+,103698.00
INC,3.00,166.00,Bhagwantnagar,Unnao,SHASHANK SHEKHAR SINGH,BSP,50332.00
INC,3.00,166.00,Bhagwantnagar,Unnao,ANKIT PARIHAR,INC,49605.00
INC,3.00,166.00,Bhagwantnagar,Unnao,KRIPA SHANKAR SINGH,others,18988.00
INC,3.00,166.00,Bhagwantnagar,Unnao,None of the Above,None of the Above,2730.00
INC,3.00,166.00,Bhagwantnagar,Unnao,ARJUN SINGH,others,1636.00
INC,3.00,166.00,Bhagwantnagar,Unnao,VINAY KUMARI SINGH,RLD,1426.00
INC,3.00,166.00,Bhagwantnagar,Unnao,RAMESHWAR,Independent,1342.00
INC,3.00,166.00,Bhagwantnagar,Unnao,SUKHDEV,others,1096.00
INC,3.00,166.00,Bhagwantnagar,Unnao,SHYAM KUMAR,others,1069.00
INC,3.00,166.00,Bhagwantnagar,Unnao,RAM KUMAR PAL,others,818.00
INC,3.00,166.00,Bhagwantnagar,Unnao,NAGENDRA,others,808.00
INC,3.00,166.00,Bhagwantnagar,Unnao,SHAILENDRA SINGH,others,787.00
SP,3.00,167.00,Purwa,Unnao,ANIL SINGH,BSP,97567.00
SP,3.00,167.00,Purwa,Unnao,UTTAM CHANDRA URF RAKESH LODHI,BJP+,71084.00
SP,3.00,167.00,Purwa,Unnao,UDAY RAJ,SP,68114.00
SP,3.00,167.00,Purwa,Unnao,None of the Above,None of the Above,2719.00
SP,3.00,167.00,Purwa,Unnao,CHHABINATH,RLD,1318.00
SP,3.00,167.00,Purwa,Unnao,SHIV SHANKAR KUSHWAHA,others,1033.00
SP,3.00,167.00,Purwa,Unnao,CHHEDI LAL YADAV,others,962.00
SP,3.00,167.00,Purwa,Unnao,BAIJNATH PAL,Independent,961.00
SP,3.00,167.00,Purwa,Unnao,DR. RAJENDRA SINGH KUSHWAHA,others,597.00
SP,3.00,167.00,Purwa,Unnao,VINOD KUMAR PAL,others,578.00
SP,3.00,168.00,Malihabad (SC),Lucknow,JAI DEVI,BJP+,94677.00
SP,3.00,168.00,Malihabad (SC),Lucknow,RAJBALA,SP,72009.00
SP,3.00,168.00,Malihabad (SC),Lucknow,SATYA KUMAR GAUTAM,BSP,53481.00
SP,3.00,168.00,Malihabad (SC),Lucknow,JAGDISH RAWAT,RLD,1972.00
SP,3.00,168.00,Malihabad (SC),Lucknow,None of the Above,None of the Above,1692.00
SP,3.00,168.00,Malihabad (SC),Lucknow,KALLU,others,1351.00
SP,3.00,168.00,Malihabad (SC),Lucknow,PAWAN KUMAR SAROJ,others,897.00
SP,3.00,168.00,Malihabad (SC),Lucknow,RAMESH KUMAR,Independent,853.00
SP,3.00,168.00,Malihabad (SC),Lucknow,JITENDRA KUMAR,Independent,792.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,AVINASH TRIVEDI,BJP+,96482.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,NAKUL DUBEY,BSP,78898.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,GOMTI YADAV,SP,74995.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,RAJENDRA PRASAD YADAV,others,4283.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,None of the Above,None of the Above,2271.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,CHOTELAL,others,1932.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,ANNPURNA JAUHARI,others,1137.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,DINESH KUMAR SHUKLA,Independent,1133.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,CHHAYA ASTHANA,others,951.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,SUNIL KUMAR,others,852.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,AJEET KUMAR,Independent,686.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,RAKES YADAV RANA,others,600.00
SP,3.00,169.00,Bakshi kaa talab,Lucknow,ANOOP KUMAR,others,542.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,SWATI SINGH,BJP+,108506.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,ANURAG ALIAS ANURAG YADAV,SP,74327.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,SHIV SHANKAR SINGH ALIAS SHANKARI SINGH,BSP,71791.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,RUDRA DAMAN SINGH,Independent,20607.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,SHARDA PRATAP SHUKLA,RLD,4489.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,KAMLESH KUMAR,others,3378.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,None of the Above,None of the Above,1926.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,RAM DULAR SINGH,Independent,1221.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,PRAMOD KUMAR,Independent,970.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,SANJAY,Independent,936.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,BRIJMOHAN SINGH,Independent,627.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,SUNITA,others,584.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,LALAN SINGH,others,522.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,JIMIDAR,Independent,363.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,SUSHIL KUMAR SINGH,others,306.00
SP,3.00,170.00,Sarojini Nagar,Lucknow,SHAILENDRA SINGH,others,294.00
SP,3.00,171.00,Lucknow West,Lucknow,SURESH KUMAR SHRIVASTAV,BJP+,93022.00
SP,3.00,171.00,Lucknow West,Lucknow,MOD REHAN,SP,79950.00
SP,3.00,171.00,Lucknow West,Lucknow,ARMAAN KHAN,BSP,36247.00
SP,3.00,171.00,Lucknow West,Lucknow,MOHAMMAD TAUHEED SIDDIQUI,others,1770.00
SP,3.00,171.00,Lucknow West,Lucknow,MANOJ KUMAR GUPTA,Independent,1053.00
SP,3.00,171.00,Lucknow West,Lucknow,MOD RAFIQ ANSARI,Independent,746.00
SP,3.00,171.00,Lucknow West,Lucknow,None of the Above,None of the Above,635.00
SP,3.00,171.00,Lucknow West,Lucknow,MOD AKRAM KHAN,others,596.00
SP,3.00,171.00,Lucknow West,Lucknow,PRAMOD SINGH YADAV,RLD,583.00
SP,3.00,171.00,Lucknow West,Lucknow,JAY SINGH ALYAS MANAVTAVADI,Independent,565.00
SP,3.00,171.00,Lucknow West,Lucknow,GULAB AHAMAD,others,537.00
SP,3.00,171.00,Lucknow West,Lucknow,SYYED HASAN KAUSAR,Independent,499.00
SP,3.00,171.00,Lucknow West,Lucknow,PRASHANT SONI,others,287.00
SP,3.00,171.00,Lucknow West,Lucknow,NITIN DWIVEDI,Independent,248.00
SP,3.00,171.00,Lucknow West,Lucknow,SURAT SINGH,others,231.00
SP,3.00,171.00,Lucknow West,Lucknow,HASAN IMAAM ABDI,others,228.00
SP,3.00,171.00,Lucknow West,Lucknow,SHTENDRA KUMAR VERMA,others,182.00
SP,3.00,171.00,Lucknow West,Lucknow,SYYED FARHAT AZMI,others,175.00
SP,3.00,172.00,Lucknow North,Lucknow,DR.NEERAJ BORA,BJP+,109315.00
SP,3.00,172.00,Lucknow North,Lucknow,ABHISHEK MISHR,SP,82039.00
SP,3.00,172.00,Lucknow North,Lucknow,AJAY KUMAR SRIVASTAVA,BSP,29955.00
SP,3.00,172.00,Lucknow North,Lucknow,None of the Above,None of the Above,1370.00
SP,3.00,172.00,Lucknow North,Lucknow,SANJAY SINGH RANA,Independent,749.00
SP,3.00,172.00,Lucknow North,Lucknow,DR SEEMA SINGH,others,663.00
SP,3.00,172.00,Lucknow North,Lucknow,ASHUTOSH SINGH CHAUHAN,Independent,599.00
SP,3.00,172.00,Lucknow North,Lucknow,AMAR KUMAR RAIZADA,others,544.00
SP,3.00,172.00,Lucknow North,Lucknow,ANSAR AHMAD,Independent,229.00
SP,3.00,172.00,Lucknow North,Lucknow,SOMESHWAR PANDAY,others,216.00
SP,3.00,172.00,Lucknow North,Lucknow,NEERAJ KUMAR JAISAWAL,others,194.00
SP,3.00,172.00,Lucknow North,Lucknow,HEMLATA SHARMA,others,174.00
SP,3.00,172.00,Lucknow North,Lucknow,KAFEEL AHMAD KHAN,others,139.00
SP,3.00,172.00,Lucknow North,Lucknow,HASAN AGHA JAFRI,others,134.00
SP,3.00,172.00,Lucknow North,Lucknow,SHAMBHU PRASAD DIVEDI,others,127.00
INC,3.00,173.00,Lucknow East,Lucknow,"ASHUTOSH TANDAN ""GOPAL JI""",BJP+,135167.00
INC,3.00,173.00,Lucknow East,Lucknow,ANURAG SINGH,INC,55937.00
INC,3.00,173.00,Lucknow East,Lucknow,SAROJ KUMAR SHUKLA,BSP,31390.00
INC,3.00,173.00,Lucknow East,Lucknow,None of the Above,None of the Above,1747.00
INC,3.00,173.00,Lucknow East,Lucknow,ROHIT AGARWAL,RLD,921.00
INC,3.00,173.00,Lucknow East,Lucknow,AKHILESH KUMAR SINGH,others,512.00
INC,3.00,173.00,Lucknow East,Lucknow,PRABHU NATH RAI,Independent,416.00
INC,3.00,173.00,Lucknow East,Lucknow,R.D. SHUKLA,Independent,318.00
INC,3.00,173.00,Lucknow East,Lucknow,SUBHASH CHANDRA MAURYA,others,316.00
INC,3.00,173.00,Lucknow East,Lucknow,RATISH CHANDRA UPADHYAYA,others,259.00
INC,3.00,173.00,Lucknow East,Lucknow,TEJ KUMAR SHUKLA,others,225.00
INC,3.00,173.00,Lucknow East,Lucknow,SANT AMRITA YOGI,others,217.00
INC,3.00,173.00,Lucknow East,Lucknow,SHRAVAN KUMAR SHUKLA,others,184.00
INC,3.00,173.00,Lucknow East,Lucknow,DURGESH KUMAR TIWARI,others,182.00
INC,3.00,173.00,Lucknow East,Lucknow,KAILASH BAHADUR SINGH,Independent,179.00
INC,3.00,173.00,Lucknow East,Lucknow,PRADEEP KUMAR SINGH (P.K. SINGH),others,145.00
FF,3.00,174.00,Lucknow central,Lucknow,BRIJESH PATHAK,BJP+,78400.00
FF,3.00,174.00,Lucknow central,Lucknow,RAVIDAS MEHROTRA,SP,73306.00
FF,3.00,174.00,Lucknow central,Lucknow,RAJEEV SRIVASTAVA,BSP,24313.00
FF,3.00,174.00,Lucknow central,Lucknow,ABDUL MAROOF KHAN,INC,12921.00
FF,3.00,174.00,Lucknow central,Lucknow,MOHAMMAD IRFAN,others,2314.00
FF,3.00,174.00,Lucknow central,Lucknow,None of the Above,None of the Above,824.00
FF,3.00,174.00,Lucknow central,Lucknow,RAMESH CHANDRA,RLD,554.00
FF,3.00,174.00,Lucknow central,Lucknow,SANT ANSHUMALI YOGI,others,503.00
FF,3.00,174.00,Lucknow central,Lucknow,SHYAM SONKAR,others,254.00
FF,3.00,174.00,Lucknow central,Lucknow,AMIT SINGH AKA ANNA,others,252.00
FF,3.00,174.00,Lucknow central,Lucknow,HASEEN KHAN,others,233.00
FF,3.00,174.00,Lucknow central,Lucknow,SURESH KUMAR SRIVASTAVA,others,225.00
FF,3.00,174.00,Lucknow central,Lucknow,MOHAMMAD ARSHAD ALI,others,210.00
FF,3.00,174.00,Lucknow central,Lucknow,VINOD KUMAR TRIVEDI,others,179.00
FF,3.00,174.00,Lucknow central,Lucknow,SARVAN KUMAR AGARWAL,others,177.00
FF,3.00,174.00,Lucknow central,Lucknow,SITA RAM,others,165.00
FF,3.00,174.00,Lucknow central,Lucknow,ANJU VISHWAKARMA,others,104.00
FF,3.00,174.00,Lucknow central,Lucknow,DR. NAFEES AHMAD,others,91.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,DR. REETA JOSHI,BJP+,95402.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,APARNA YADAV,SP,61606.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,YOGESH DIXIT,BSP,26036.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,None of the Above,None of the Above,1150.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,VIRENDRA KUMAR SHUKLA,RLD,720.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,KUNWAR GAURAV UPADHYAY,others,397.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,CHATURI PRASAD,Independent,388.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,HABIB RAHMAT SIDDIQUI,Independent,253.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,ANURAG DIXIT (MUNNA),Independent,233.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,RAJNIKANT DUBEY,others,208.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,S.P. SINGH,others,190.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,SACHCHIDANAND SRIVASTAVA,others,183.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,MANJU MAURYA,others,173.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,NEERAJ KUMAR PAL,others,173.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,PRASHANT SINGH,others,169.00
SP,3.00,175.00,Lucknow Cantt.,Lucknow,LAKHAN AWASTHI,others,152.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,AMBRISH SINGH PUSHKAR,SP,71574.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,RAM BAHADUR,BSP,71044.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,R.K. CHAUDHARY,Independent,55684.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,AJAY PUSHPA RAWAT,Independent,9464.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,None of the Above,None of the Above,3471.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,SHRAWAN KUMAR,Independent,3406.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,CHANDRA DEVI RAVAT,others,1488.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,HIRA LAL,Independent,1299.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,MALTI DEVI RAWAT,Independent,1132.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,RAM KUMAR VALMIKI,Independent,1017.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,CHHEDA LAL SATHI,Independent,1005.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,PUSHPA RAWAT BHEEM,others,936.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,MEERA DEVI,Independent,582.00
SP,3.00,176.00,Mohanlalganj (SC),Lucknow,RAKESH KUMAR,others,468.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,RAM NARESH RAWAT,BJP+,65324.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,SHAHAB SHARAN,INC,43015.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,SHYAM SUNDAR,BSP,33582.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,SUSHIL PASI,Independent,23271.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,RAM LAL AKELA,RLD,21694.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,None of the Above,None of the Above,3325.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,HARISHCHANDRA,Independent,1527.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,CHANDIKA,others,1346.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,SANT SHARAN,Independent,1032.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,RAM LAKHAN,Independent,840.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,RAM NARESH,others,783.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,CHANDRA KALI,Independent,724.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,MANJU DEVI,others,578.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,GURU PRASAD,Independent,573.00
INC,4.00,177.00,Bachhrawan (SC),Raebareli,SATYESH KUMAR,others,533.00
INC,5.00,178.00,Tiloi,Amethi,MAYANKESHWAR SHARAN SINGH,BJP+,96119.00
INC,5.00,178.00,Tiloi,Amethi,MOHD. SAOOD,BSP,52072.00
INC,5.00,178.00,Tiloi,Amethi,VINOD KUMAR MISHRA,INC,35837.00
INC,5.00,178.00,Tiloi,Amethi,None of the Above,None of the Above,2567.00
INC,5.00,178.00,Tiloi,Amethi,MO. TABARAKH,RLD,1967.00
INC,5.00,178.00,Tiloi,Amethi,SITARAM,Independent,1575.00
INC,5.00,178.00,Tiloi,Amethi,JAG PRASAD,others,1372.00
INC,5.00,178.00,Tiloi,Amethi,RAMKALP,Independent,956.00
INC,5.00,178.00,Tiloi,Amethi,RAGHUWANSH,Independent,923.00
INC,5.00,178.00,Tiloi,Amethi,JASWANT SINGH,Independent,687.00
INC,5.00,178.00,Tiloi,Amethi,IMRAN,Independent,612.00
INC,5.00,178.00,Tiloi,Amethi,SANTOSH KUMAR,others,532.00
INC,5.00,178.00,Tiloi,Amethi,ROHIT,others,527.00
INC,4.00,179.00,Harchandpur,Raebareli,RAKESH SINGH,INC,65104.00
INC,4.00,179.00,Harchandpur,Raebareli,KANCHAN LODHI,BJP+,61452.00
INC,4.00,179.00,Harchandpur,Raebareli,MANISH KUMAR SINGH,BSP,45057.00
INC,4.00,179.00,Harchandpur,Raebareli,None of the Above,None of the Above,2376.00
INC,4.00,179.00,Harchandpur,Raebareli,RAKESH,Independent,2277.00
INC,4.00,179.00,Harchandpur,Raebareli,SIRAZUL HAQ,Independent,1633.00
INC,4.00,179.00,Harchandpur,Raebareli,ANIL KUMAR,others,1572.00
INC,4.00,179.00,Harchandpur,Raebareli,NARENDRA KUMAR YADAV,RLD,1068.00
